	affair_id	affair_type	councillor_id	council	legislative_period	language	affair_title	affair_text	answer
1540	20175295	14	1156	NR	50	de	Altersdiskriminierung	<p>Laut Professor Norbert Thom zeigt die Forschung der Universität Bern, dass es verbreitet Altersdiskriminierung gibt. So existierten in den untersuchten Firmen weder Laufbahnberatungen noch Weiterbildungen für ältere Arbeitnehmende. Viele würden auf weniger interessante Posten abgeschoben, zitiert der Tages-Anzeiger am 22. April 2016 Professor Thom, bis sie ihre Arbeitsmarktfähigkeit definitiv verlieren.</p><p>- Wie beurteilt der Bundesrat die Ergebnisse der erwähnten Studie?</p><p>- Verfügt der Bund über detaillierte Untersuchungen zur Unterbeschäftigung dieser Altersgruppe?</p><p>- Wie hoch ist die Teilzeitbeschäftigung von Frauen und Männern in dieser Altersgruppe, obwohl sie mehr arbeiten möchten?</p>	<p>Professor Norbert Thom verweist in seinem Interview im Tages-Anzeiger nicht auf eine bestimmte Studie, sondern generell auf die Forschung der Universität Bern. Die Situation von älteren Arbeitnehmenden wurde in den letzten Jahren auch in verschiedenen Studien im Auftrag des Bundes untersucht. So hat die OECD 2014 die gesamte Forschung zum Thema 2014 in einer umfassenden Studie aufgearbeitet. Sie stellt fest, dass ältere Personen in der Schweiz im internationalen Quervergleich sehr gut im Arbeitsmarkt integriert sind, womit die Schweiz für andere Länder Vorbildcharakter hat. Gleichzeitig konstatiert die OECD, dass es u. a. in den Unternehmen noch Möglichkeiten gibt, das Arbeitskräftepotenzial von älteren Mitarbeitern besser zu nutzen. Mit der Alterung der Bevölkerung und dem raschen technischen Wandel gewinnt der Erhalt der Arbeitsmarktfähigkeit deshalb noch an Bedeutung.</p><p>Das Eidgenössische Departement für Wirtschaft, Bildung und Forschung (WBF) wird im Auftrag des Bundesrates bis im November 2017 ein Programm zur Unterstützung der Weiterbildung von Arbeitnehmenden im Bereich Grundkompetenzen erarbeiten. Das Programm soll geringqualifizierten und insbesondere älteren Arbeitnehmenden ermöglichen, länger im Erwerbsleben zu verbleiben. Diesem Auftrag kommt angesichts der Herausforderungen der Digitalisierung eine zusätzliche und vom WBF nicht unterschätzte Bedeutung zu. Bereits heute unterstützt der Bund Projekte mit diesem Ziel, beispielsweise ein Projekt, das Arbeitslosigkeit von älteren Fachkräften aus dem Mint- und MEM-Bereich durch Höherqualifizierung verhindern hilft.</p><p>Die Altersdiskriminierung war schliesslich ein zentrales Thema der diesjährigen dritten nationalen Konferenz zum Thema ältere Arbeitnehmende. Die Verbundpartner sprachen sich unter anderem dafür aus, in die Arbeits- und Beschäftigungsfähigkeit einer insgesamt alternden Bevölkerung zu investieren und benachteiligende Praktiken abzulehnen.</p><p>Zur Frage der Teilzeitbeschäftigung: 2016 waren 7,1 Prozent der 55- bis 64-jährigen Erwerbspersonen unterbeschäftigt; diese Personen waren teilzeiterwerbstätig, hätten aber mehr arbeiten wollen und können. Die Unterbeschäftigung von älteren Personen liegt damit im Durchschnitt aller Altersgruppen. Frauen weisen - weil sie häufiger teilzeiterwerbstätig sind - eine deutlich höhere Unterbeschäftigungsquote auf als Männer. Im Jahr 2016 lag diese Quote bei den 55- bis 64-jährigen Frauen bei 11,5 Prozent, dies gegenüber 3,5 Prozent bei den Männern.</p>
1541	20175296	14	1120	NR	50	de	Wann wird endlich ein Verfahren wegen Kriegsverbrechen gegen Tzipi Livni eröffnet?	<p>Staatsanwältinnen und Staatsanwälte verschiedener europäischer Staaten haben gegen die ehemalige israelische Ministerin Tzipi Livni strafrechtliche Untersuchungen wegen mutmasslicher Kriegsverbrechen eingeleitet. Dies aufgrund ihrer Verantwortung als Mitglied des israelischen Kriegskabinetts, das damals den Entschluss zur Bombardierung der Zivilbevölkerung durch die israelische Armee gefasst und gutgeheissen hat. In diesen Ländern droht ihr die Verhaftung.</p><p>- Handelt die Bundesanwaltschaft?</p><p>- Arbeitet sie mit anderen europäischen Staaten zusammen oder lässt sie die Schweiz zu einem Ferienort für Kriegsverbrecher werden?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1542	20175297	14	1120	NR	50	de	Drohnen. Risiken für die Flughäfen	<p>Die Medien berichten regelmässig über die technologischen Fortschritte bei Drohnen, die für ein breites Publikum bestimmt sind, und über die steigende Anzahl verkaufter Freizeitdrohnen. Die immer höhere Geschwindigkeit, die grössere Autonomie sowie die stetig steigende Traglast der Drohnen sind technologische Erfolge, stellen aber auch ein zunehmendes Risiko für die Bevölkerung, insbesondere aber für die Flugsicherheit dar.</p><p>- Wie bewertet der Bundesrat die von Freizeitdrohnen ausgehenden Risiken für Flugplätze?</p><p>- Welche Massnahmen will der Bundesrat ergreifen, um diese Risiken zu vermindern?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1543	20175298	14	4130	NR	50	de	Verlängerung der Archivschutzfrist für Dokumente des Nachrichtendienstes des Bundes	<p>In der Vernehmlassung zur Verordnung zum Nachrichtendienstgesetz wird ersichtlich, dass der Bundesrat die Sperrfrist für Akten des Nachrichtendienstes des Bundes von fünfzig auf achtzig Jahre verlängern will.</p><p>1. Was ist der Grund für die Verlängerung der Archivschutzfrist für sämtliche Dokumente des Nachrichtendienstes?</p><p>2. Verzichtet die Schweiz auf Teile ihrer Souveränität, wenn sie mit ausländischen Diensten zusammenarbeitet?</p><p>3. Auf welche rechtliche Grundlage stützt sich der Bundesrat ab?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1544	20175299	14	4093	NR	50	de	"Nach ""Wanna Cry""-Attacke. Ist der Bundesrat bereit, eine Meldepflicht für Sicherheitslücken einzuführen?"	<p>Nach der Wanna Cry-Attacke forderten international verschiedene Experten eine Meldepflicht von Firmen, Behörden aber auch Privatpersonen für von ihnen entdeckte Sicherheitslücken. Auch der Chef der deutschen Telekom, Timotheus Höttges, schloss sich in der Frankfurter Allgemeinen Sonntagszeitung am 27. Mai 2017 der Forderung an.</p><p>1. Teilt der Bundesrat die Meinung, dass das Zurückhalten von Wissen über Sicherheitslücken (backdoors) gefährliche Folgen haben kann?</p><p>2. Plant er, eine gesetzliche Meldepflicht einzuführen? Auf welchem Wege? Wie schnell?</p>	
1545	20175300	14	4060	NR	50	de	Steigende finanzielle Risiken für die SRG durch Admeira?	<p>Der Schweizer TV-Werbemarkt wuchs 2016, der TV-Werbeertrag der SRG ging aber zurück. Gemäss Medienberichten ist das auch auf gestiegenen Provisionen für die Werbevermarktungs-Plattform Admeira zurückzuführen, an der die SRG massgeblich beteiligt ist.</p><p>- Hat der Bundesrat davon Kenntnis?</p><p>- Wie schätzt er die Risiken von Admeira für die SRG generell ein?</p><p>- Was gedenkt er zu tun, um den Schaden für die Gebührenzahler zu begrenzen?</p>	<p>Der Verwaltungsrat der SRG bringt dem Departement für Umwelt, Verkehr, Energie und Kommunikation (UVEK) jährlich die Konzernrechnung, die Jahresrechnung, den Voranschlag, die Finanzplanung und den Jahresbericht der SRG zur Kenntnis. In diesem Rahmen wird auch die Entwicklung der kommerziellen Erträge laufend analysiert.</p><p>Das grössere Volumen im Schweizer TV-Werbemarkt hat dazu geführt, dass die Preise unter Druck geraten sind und der Umsatz für das SRG-Werbeinventar zurückgegangen ist.</p><p>Das UVEK kennt die Situation: Die Vermarktungsverträge über die Verwertung des SRG-Werbe- und -Sponsoringinventars wurden einer Prüfung unterzogen. Die Kommissionen von Admeira sind marktkonform und haben sich seit der Lancierung von Admeira nicht verändert.</p>
1546	20175301	14	4184	NR	50	de	Politisch motivierte Untersuchungshaft oder Haft in der Türkei darf nicht zum Verlust der Aufenthalts- oder Niederlassungsbewilligung führen	<p>Die politische Situation in der Türkei, insbesondere der Notstand, der längere Untersuchungshaft ermöglicht, verunsichert viele türkischstämmige Menschen in der Schweiz, die in der Sommerzeit in die Türkei reisen wollen. Artikel 61 Absatz 2 das Ausländergesetzes besagt, dass die Aufenthalts- und Niederlassungsbewilligung nach sechs Monaten erlischt, wenn Ausländer die Schweiz verlassen.</p><p>Wie stellt der Bundesrat sicher, dass türkische Bürger, deren Rückkehr durch Haft verzögert wird, ihre Bewilligung nicht verlieren?</p>	
1547	20175302	14	4180	NR	50	de	Öffentliches Beschaffungswesen. Anbieterausschlüsse konsequent anwenden	<p>Bei der Totalrevision des Bundesgesetzes über das öffentliche Beschaffungswesen sind die Harmonisierung der Beschaffungsordnungen von Bund und Kantonen prioritär sowie die Frage der Schwellenwerthöhe und Losaufteilungen.</p><p>Es interessieren die Fragen:</p><p>1. Sind die Rechtsgrundlagen für die verschiedenen Gründe eines Anbieterausschlusses genügend?</p><p>2. Obwohl auf keiner Staatsebene eine schwarze Liste besteht, werden die Kontrollen über Steuerausstände und Strafverfahren konsequent vorgenommen?</p>	
1548	20175303	14	4199	NR	50	de	Gefährden Drohnen die Sicherheit der Landesflughäfen?	<p>In der Beantwortung der Motion 16.3310 verweist der Bundesrat auf die angelaufenen Arbeiten auf europäischer Ebene an harmonisierten Bestimmungen für zivile Drohnen. Die Bestimmungen sollen später von der Schweiz im Rahmen des Luftverkehrsabkommens übernommen werden.</p><p>- Wie weit sind diese Arbeiten fortgeschritten?</p><p>- Sieht der Bundesrat in Bezug auf die Landesflughäfen Zürich, Genf und Basel Handlungsbedarf für Sofortmassnahmen in Bezug auf die Sicherheit?</p>	<p>Die laufenden Arbeiten konzentrieren sich auf drei Ebenen:</p><p>- Das Europäische Parlament und der Europäische Rat müssen sich einig werden, um die grundlegende Regulierung der Luftfahrt - im Wesentlichen Revision der Verordnung (EG) Nr. 216/2008, der sogenannten Easa-Grundverordnung - anzupassen, die der EU die Kompetenz zur Regelung von Drohnen mit einem Gewicht von unter 150 Kilogramm gibt. Mit einem Abschluss der Verhandlungen wird frühestens Ende 2017 gerechnet.</p><p>- Bis 2019 soll in Europa ein System aufgebaut werden, das die Fernidentifizierung fliegender Drohnen erlauben soll. Die regulatorischen Arbeiten sind derzeit im Gang. Das Bundesamt für Zivilluftfahrt (Bazl) setzt sich in verschiedenen EU-Ausschüssen aktiv für einen möglichst baldigen Abschluss dieser Arbeiten ein.</p><p>- Auf Ebene der Europäischen Agentur für Flugsicherheit (European Aviation Safety Agency, Easa) wurde eine Vorlage in die öffentliche Vernehmlassung geschickt. Dieser Vorschlag kann bis Ende August 2017 kommentiert werden. Auf der Basis der Kommentare beabsichtigt die Easa, der Europäischen Kommission bis Ende 2017 einen Gesetzgebungsvorschlag vorzulegen. Die aktuelle Fassung ist insbesondere für KMU eher nachteilig und innovationshemmend. Zudem würde der Entwurf die obenerwähnten Anstrengungen zum Aufbau eines Systems zur Fernidentifizierung von Drohnen verkomplizieren.</p><p>In der Schweiz bestehen in der Nähe von Flugplätzen Einschränkungen für Flüge von Drohnen und Flugmodellen. Es ist nicht gestattet, solche Fluggeräte ohne Bewilligung näher als fünf Kilometer von den Pisten entfernt fliegen zu lassen. Das Bazl betreibt seit 2013 ein Reporting-System zu Vorfallmeldungen von Drohnen und Modellflugzeugen. Eine Analyse dieser Daten zeigt, dass in der Schweiz bis heute nur wenige wesentliche Vorfälle zu verzeichnen waren. Der Bundesrat hat insgesamt keine Anhaltspunkte dafür, dass Freizeitdrohnen den Flugbetrieb an Flughäfen beeinträchtigen.</p><p>Daher sieht der Bundesrat momentan keinen unmittelbaren Handlungsbedarf in Bezug auf die geltenden Rechtsgrundlagen für den Betrieb von Drohnen. Er ist sich indessen bewusst, dass angesichts der rasanten Entwicklung der Technologie und der Einsatzmöglichkeiten von Drohnen künftig weitere Massnahmen zum Schutz von Menschen und Sachen am Boden erforderlich werden dürften. Daher unterstützt er die auf europäischer Ebene angelaufenen Arbeiten an harmonisierten Bestimmungen für Drohnen.</p>
1549	20175304	14	4135	NR	50	de	Ärgerliche Luftaufnahmen. Unlauterer Wettbewerb?	<p>Der Bund macht Luftaufnahmen von der Schweiz in hoher Auflösung und drängt damit nebenbei ein paar KMU, die in diesem Bereich tätig sind, aus dem Markt. Was dabei zum Konflikt führt: Swisstopo nutzt militärische Ausrüstung und militärisches Personal - staatlich finanziert - zur Erbringung ziviler Dienstleistungen in direkter Konkurrenz mit privatwirtschaftlichen KMU.</p><p>- Kann der Bundesrat bestätigen, dass zur Erfüllung der Aufträge von Swisstopo Flugzeuge der Luftwaffe eingesetzt wurden?</p><p>- Wenn ja: Wie viele, in wie langen Einsätzen und mit welchen Kosten pro Auftrag?</p>	<p>Die Antwort des Bundesrates existiert nur in französischer Sprache.</p>
1550	20175305	14	307	NR	50	de	"Ausschaffung krimineller Ausländer. ""Strichli-Liste"""	<p>Seit dem 1. Oktober 2016 ist die pfefferscharfe Gesetzgebung zur Ausschaffung krimineller Ausländer in Kraft. Dem Vernehmen nach ist die sogenannte Härtefallklausel bereits rund fünfzigmal angewendet worden.</p><p>Ist diese Zahl richtig, und wie viele Wegweisungsverfügungen sind demgegenüber seit dem 1. Oktober 2016 ausgesprochen worden, aufgeschlüsselt nach Delikten, Kantonen und deren Nationalitäten?</p>	<p>Das Bundesamt für Statistik (BFS) hat am 6. Juni 2017 die Anzahl der rechtskräftigen Landesverweisungen publiziert, die im Zeitraum vom 1. Oktober bis 31. Dezember 2016 ausgesprochen worden sind und bis zum 30. April 2017 ins Strafregister eingetragen wurden. Gemäss dieser Statistik wurden im genannten Zeitraum 14 Verurteilungen mit einer Landesverweisung gemäss Artikel 64a oder Artikel 64a StGB ausgesprochen. Da es sich noch um eine kleine Zahlenmenge handelt, wurden die Daten nicht nach Kanton und Straftat gesondert ausgewiesen. Die in der Frage erwähnte Zahl zur Härtefallklausel bezieht sich auch auf das Jahr 2017. Diese Zahl kann vom BFS nicht bestätigt werden. Die Daten zur Anwendung der Härtefallklausel für das Jahr 2017 werden erst im Juni 2018 zur Verfügung stehen.</p>
1551	20175306	14	307	NR	50	de	Schulden und Verwaltungskosten der Invalidenversicherung	<p>Im nächsten Jahr fällt die Zusatzfinanzierung der Invalidenversicherung über die Mehrwertsteuer weg.</p><p>- Mit welchen Betriebsergebnissen rechnet der Bundesrat in den nächsten Jahren?</p><p>- Wie gedenkt er, die 12 Milliarden Franken Schulden der Invalidenversicherung bei der AHV bis 2030 abzubauen?</p><p>- Wie erklärt er sich die Tatsache, dass trotz abnehmender Anzahl Bezüger die Verwaltungskosten stetig ansteigen?</p>	
1552	20175307	14	307	NR	50	de	Altersvorsorge 2020. Stark gebundene Ausgaben und Auswirkungen auf das Bundesbudget	<p>Der Bundesrat untersucht zurzeit, wie das Verhältnis der gebundenen Ausgaben im Budget gesenkt werden könnte. Die Altersvorsorge 2020 sieht wiederum vor, dass mehr Mittel aus dem Bundesbudget in die (stark gebundenen) AHV-Ausgaben fliessen.</p><p>- Wie beurteilt dies der Bundesrat?</p><p>- Um welche Beträge handelt es sich in 2030 insgesamt?</p><p>- Was sind die Pläne, um diese Löcher zu finanzieren?</p><p>- In welchen Budgetbereichen will der Bundesrat sparen, um die Finanzlücke zu stopfen?</p>	
1553	20175308	14	4025	NR	50	de	Autobahnen im St. Galler Rheintal. Unfallgefahr und volkswirtschaftlicher Schaden durch Rückstaus	<p>Auf der A13 kommt es immer wieder zu massiven Rückstaus bei den Ausfahrten, zum Beispiel in Widnau, Kriessern und Oberriet. Das führt zu volkswirtschaftlich schädlichen Wartezeiten und provoziert gefährliche Situationen mit schweren Unfällen als denkbarer Folge.</p><p>- Wo bestehen für den Bundesrat Möglichkeiten für eine Verbesserung des unhaltbaren Zustands?</p><p>- Wäre es eine sinnvolle Lösung, den Pannenstreifen als Einspurstrecke zu nutzen und diesen entsprechend zu markieren?</p>	<p>Im gesamtschweizerischen Vergleich stellt die Autobahn A13 im Rheintal keinen ausserordentlichen Stauschwerpunkt dar. Die Verkehrssituation ist wegen der teilweisen Nähe der Anschlüsse zu den Zollanlagen, die ihrerseits nur über wenig Stauraum verfügen, jedoch komplex. Unter anderem deshalb sowie aufgrund des hohen Pendleraufkommens kommt es an gewissen Autobahnausfahrten immer wieder zu Rückstaus. Der Bundesrat ist sich dieses Sachverhalts bewusst.</p><p>Das Bundesamt für Strassen hat die betroffenen Anschlüsse detailliert analysiert und erarbeitet zurzeit Optimierungsmassnahmen Welche Massnahmen umgesetzt werden können, ist noch offen. Soweit alleine mit Signalisierungs- und Markierungsarbeiten Verbesserungen realisiert werden können, sind diese rasch umsetzbar. Die Umgestaltung der Infrastrukturen der Anschlusswerke würde hingegen Auflageprojekte bedingen und damit einige Jahre in Anspruch nehmen.</p>
1554	20175309	14	4197	NR	50	de	Fifa-Baustellen in Katar. Auswirkungen des Boykotts	<p>Saudi-Arabien, Ägypten, die Vereinigten Arabischen Emirate und Bahrein haben beschlossen, die diplomatischen Beziehungen zu Katar abzubrechen und den Boden-, Luft- und Seeverkehr zu kappen. Dies könnte zu Nahrungsmittelknappheit führen, die auch die Wanderarbeiter auf den Fifa-Baustellen bedrohen könnte.</p><p>- Wie beurteilt der Bundesrat die Lage?</p><p>- Könnte die Schweiz als Fifa-Hauptsitz diplomatisch dazu beitragen, dass nicht die Schwächsten von diesem Boykott betroffen sind?</p>	
1555	20175310	14	806	NR	50	de	Wo ist die Schweizer Tropenwaldstrategie?	<p>Seit 2014 hat die Bundesverwaltung unter Federführung des Staatssekretariates für Wirtschaft eine neue Tropenwaldstrategie in Aussicht gestellt.</p><p>- Weshalb wurde bisher keine Tropenwaldstrategie publiziert?</p><p>- Bis wann kann mit der Ausarbeitung der neuen Strategie gerechnet werden?</p>	<p>Der Bundesrat hat in seiner Antwort auf das Postulat Graf Maya 15.3478 festgehalten, dass die Notwendigkeit einer Strategie für die internationale Waldpolitik der Schweiz geprüft werde unter Berücksichtigung der Ergebnisse, die bei der Verabschiedung der Nachhaltigkeitsziele sowie an der Uno-Klimakonferenz vom Dezember 2015 in Paris erzielt würden. Die Federführung für dieses Vorhaben liegt nicht beim Staatssekretariat für Wirtschaft (Seco). Das Vorgehen des Seco im Bereich Tropenwald ist in das Schweizer Engagement eingebettet, welches zwischen den verschiedenen Bundesämtern (Bafu, Deza und Seco) abgesprochen ist. Das weitere Vorgehen wird in den bestehenden Koordinationsgremien zwischen den betroffenen Ämtern abgestimmt.</p><p>Hingegen hat das Seco seine eigene Positionierung im Bereich Tropenwald 2014/15 überarbeitet und die Ergebnisse am Interdepartementalen Ausschuss Nachhaltige Entwicklung (Idane) Wald vom November 2015 präsentiert. Das Seco verfolgt dabei einen gesamtheitlichen Ansatz, welcher das Tropenwaldengagement mit Massnahmen in den Bereichen Klima und Biodiversität verbindet Durch die Schaffung von Anreizen für die nachhaltige Nutzung der Tropenwälder fördert das Seco so z. B. in Kolumbien, Peru und Vietnam den Handel von Wald- und Biodiversitätsprodukten und -dienstleistungen (wie Ökotourismus) aus nachhaltiger Bewirtschaftung.</p>
